Id,SoundName,FileName,FadeInSeconds,FadeOutSeconds,Loop,MaxDistance,MuteInSoundGroup,PanStereo,Pitch,Priority,SpatialBlend,Time,VolumeInSoundGroup
701,皮肤音乐-雪儿,BGM/DressSpine/BGM_SkinMusic05_Colcher_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
702,皮肤音乐-尼柯莱特,BGM/DressSpine/BGM_SkinMusic05_Nicolette_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
703,私语-芙莉西亚,Whisper/WhisperBGM/Freesia/BGM_Whisper_Freesia.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.9
704,私语-欧若拉,Whisper/WhisperBGM/Aurora/BGM_Whisper_Aurora.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.9
705,私语-萨提亚,Whisper/WhisperBGM/Satya/BGM_Whisper_Satya.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.9
706,皮肤音乐-星见亚砂,BGM/DressSpine/BGM_SkinMusic05_Asuna_S6.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
707,皮肤音乐-拉薇拉,BGM/DressSpine/BGM_SkinMusic05_Lavira_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
708,私语-尼柯莱特,Whisper/WhisperBGM/NicoletteLamel/BGM_Whisper_NicoletteLamel.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.9
709,皮肤音乐-神纳木弁天,BGM/DressSpine/BGM_SkinMusic05_Benten_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
710,私语-米涅德温,Whisper/WhisperBGM/Minerdwen/BGM_Whisper_Minerdwen.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
711,皮肤音乐-伽瓦娜,BGM/DressSpine/BGM_SkinMusic05_Gawana_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
712,私语-阿卡赛特,Whisper/WhisperBGM/Akaset/BGM_Whisper_Akaset.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
713,皮肤音乐-艾尼斯,BGM/DressSpine/BGM_SkinMusic05_Ennis_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
714,皮肤音乐-蕖灵,BGM/DressSpine/BGM_SkinMusic05_QuLing_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
715,私语-拉薇拉,Whisper/WhisperBGM/Lavira/BGM_Whisper_Lavira.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.9
716,私语-星见亚砂,Whisper/WhisperBGM/Asuna/BGM_Whisper_Asuna.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.9
717,皮肤音乐-南宫凛-异想骑士,BGM/DressSpine/BGM_SkinMusic05_NankungLin_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
718,皮肤音乐-真子-真子漂流记,BGM/DressSpine/BGM_SkinMusic05_SakuyaMako_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
719,皮肤音乐-南宫凛-南国印象,BGM/DressSpine/BGM_SkinMusic05_NankungLin_S3.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
720,私语-朔耶真子,Whisper/WhisperBGM/SakuyaMako/BGM_Whisper_SakuyaMako.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.9
721,私语-梦咲音月,Whisper/WhisperBGM/Netsuki/BGM_Whisper_Netsuki.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.9
722,皮肤音乐-薇姬娜-午夜蔷薇,BGM/DressSpine/BGM_SkinMusic05_Virgina_S3.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
723,皮肤音乐-米涅德温-黎明百合,BGM/DressSpine/BGM_SkinMusic05_Minerdwen_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
724,私语-迦瓦娜,Whisper/WhisperBGM/Gawana/BGM_Whisper_Gawana.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.9
725,私语-柯露雪儿,Whisper/WhisperBGM/Colcher/BGM_Whisper_Colcher.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.9
726,皮肤音乐-阿卡赛特-深海巡游,BGM/DressSpine/BGM_SkinMusic05_Akaset_S4.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
727,皮肤音乐-九华-与猫逐浪,BGM/DressSpine/BGM_SkinMusic05_Juewa_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
728,私语-天音祈,Whisper/WhisperBGM/AmaneInori/BGM_Whisper_AmaneInori.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.9
729,私语-莉莉艾洛,Whisper/WhisperBGM/Lilyiro/BGM_Whisper_Lilyiro.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.9
730,私语-神纳木弁天,Whisper/WhisperBGM/Benten/BGM_Whisper_Benten.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.9
731,私语-艾妮斯,Whisper/WhisperBGM/Ennis/BGM_Whisper_Ennis.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.9
732,皮肤音乐-天音祈-爱玩兔丝,BGM/DressSpine/BGM_SkinMusic05_AmaneInori_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
733,皮肤音乐-西勒诺斯-波子跃动,BGM/DressSpine/BGM_SkinMusic05_Silenus_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
734,皮肤音乐-莉莉艾洛-鎏金倩影,BGM/DressSpine/BGM_SkinMusic05_Lilyiro_S4.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
735,皮肤音乐-安德莉亚-麦芒气泡,BGM/DressSpine/BGM_SkinMusic05_Andrea_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
736,私语-南宫凛,Whisper/WhisperBGM/NankungLin/BGM_Whisper_NankungLin.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
737,私语-薇姬娜,Whisper/WhisperBGM/Virgina/BGM_Whisper_Virgina.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
738,皮肤音乐-夏日沙滩-通用,BGM/DressSpine/BGM_SkinMusic05_Lilyiro_S3.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
739,私语-九华,Whisper/WhisperBGM/Juewa/BGM_Whisper_Juewa.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
740,私语-安德莉亚,Whisper/WhisperBGM/Andrea/BGM_Whisper_Andrea.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
741,皮肤音乐-德莱洁恩-贴身女仆,BGM/DressSpine/BGM_SkinMusic05_Dreizehn_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
742,皮肤音乐-爱莉莎-幻想时刻,BGM/DressSpine/BGM_SkinMusic05_Alisa_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
743,皮肤音乐-叶隐琉璃-纯白赞美诗,BGM/DressSpine/BGM_SkinMusic05_HagakureRuri_S3.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
744,皮肤音乐-叶月雪-甜糯白雪,BGM/DressSpine/BGM_SkinMusic05_HazukiYuki_S3.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
745,私语-蕖灵,Whisper/WhisperBGM/QuLing/BGM_Whisper_QuLing.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
746,私语-德莱杰恩,Whisper/WhisperBGM/Dreizehn/BGM_Whisper_Dreizehn.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
747,私语-叶月雪,Whisper/WhisperBGM/HazukiYuki/BGM_Whisper_HazukiYuki.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
748,私语-西勒诺斯,Whisper/WhisperBGM/Silenus/BGM_Whisper_Silenus.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
749,皮肤音乐-欧若拉-仙宫新岁,BGM/DressSpine/BGM_SkinMusic05_Aurora_S3.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
750,皮肤音乐-伊汐尔-新春焰火,BGM/DressSpine/BGM_SkinMusic05_Ithil_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
751,皮肤音乐-芙丽希娅-甜蜜游乐园,BGM/DressSpine/BGM_SkinMusic05_Freesia_S4.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
752,皮肤音乐-月野未夜-醇香浪漫夜,BGM/DressSpine/BGM_SkinMusic05_TsukinoMiyo_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
753,私语-爱莉莎,Whisper/WhisperBGM/Alisa/BGM_Whisper_Alisa.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
754,私语-密丝特,Whisper/WhisperBGM/Mist/BGM_Whisper_Mist.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
755,皮肤音乐-迦瓦娜-辉芒之子,BGM/DressSpine/BGM_SkinMusic05_Gawana_S3.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.2
756,皮肤音乐-密斯特-幽灵公馆,BGM/DressSpine/BGM_SkinMusic05_Mist_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
757,私语-叶隐琉璃,Whisper/WhisperBGM/HagakureRuri/BGM_Whisper_HagakureRur.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
758,私语-越一弥心,Whisper/WhisperBGM/EtsukazuMiko/BGM_Whisper_EtsukazuMiko.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
759,皮肤音乐-朔耶真子-情系站缘,BGM/DressSpine/BGM_SkinMusic05_SakuyaMako_S3.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
760,皮肤音乐-越一弥心-邂逅风纪,BGM/DressSpine/BGM_SkinMusic05_EtsukazuMiko_S2.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
761,皮肤音乐-艾妮斯-虚晓流光,BGM/DressSpine/BGM_SkinMusic05_Ennis_S3.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
762,皮肤音乐-安德莉亚-键上舞影,BGM/DressSpine/BGM_SkinMusic05_Andrea_S3.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
763,私语-月野未夜,Whisper/WhisperBGM/TsukinoMiyo/BGM_Whisper_TsukinoMiyo.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
764,私语-多洛莉丝,Whisper/WhisperBGM/Dolores/BGM_Whisper_Dolores.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
765,皮肤音乐-柯露雪儿-礼服,BGM/DressSpine_new/BGM_SkinMusic05_Colcher_S3.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,0.7
1001,迷宫-采集成功,Sound/Maze/Maze_Gather_Success.mp3,0,0,FALSE,100,FALSE,0,1,0,0,0,1
1002,迷宫-采集失败,Sound/Maze/Maze_Gather_Fail.mp3,0,0,FALSE,100,FALSE,0,1,0,0,0,1
1003,迷宫-升级,Sound/Maze/Maze_LevelUp.mp3,0,0,FALSE,100,FALSE,0,1,0,0,0,1
2001,迷宫-拾取血,Sound/Maze/Maze_blood_pick.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
2002,迷宫-拾取魂,Sound/Maze/Maze_soul_pick.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
2003,迷宫-打开箱子,Sound/Maze/Maze_chest_open.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
2004,迷宫-箱子爆炸,Sound/Maze/Maze_chest_boom.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
2005,脚步-草地,Sound/Maze/Maze_Character_FootStep_Grass.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,1
2006,脚步-石板,Sound/Maze/Maze_Character_FootStep_Stone.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,1
2007,脚步-浅水,Sound/Maze/Maze_Character_FootStep_Water.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,1
2008,脚步-黑洞,Sound/Maze/Maze_General_StepUniverse.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,1
3001,迷宫-NPC属性提升,Sound/Maze/Maze_npc_pointup.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
3002,迷宫-NPC给血,Sound/Maze/Maze_npc_recovery.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
3003,迷宫-NPC购买,Sound/Maze/Maze_npc_shopbuy.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
3004,迷宫-NPC给魂,Sound/Maze/Maze_npc_soulget.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
10001,人声,Sound/Environment/Env_HumanVoices.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10002,走路,Sound/Environment/Env_Walk.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10003,风铃,Sound/Environment/Env_WindChime.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10101,早晨鸟鸣,Sound/Environment/Env_Nature_MorningBirds.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10102,夜晚虫鸣,Sound/Environment/Env_Nature_NightCrickets.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10103,远处雨声,Sound/Environment/Env_Nature_Rain_Far.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10104,近处雨声,Sound/Environment/Env_Nature_Rain_Near.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10105,雷雨,Sound/Environment/Env_Nature_Rain_Thunder.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10106,海鸥与海浪,Sound/Environment/Env_Nature_Seagull.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10107,商业街,Sound/Environment/Env_Town_BusinessStreet.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10108,中心广场,Sound/Environment/Env_Town_Square.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10109,东居民区,Sound/Environment/Env_Town_EastNeighborhoods.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10110,西居民区,Sound/Environment/Env_Town_WestNeighborhoods.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10111,北街,Sound/Environment/Env_Town_NorthStreet.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10112,教会,Sound/Environment/Env_Town_Church.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10113,郊区,Sound/Environment/Env_Town_Outskirt.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10114,港口,Sound/Environment/Env_Town_Harbour.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10115,人群愤怒,Sound/Environment/Env_Crowds_Angry.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10116,人群欢呼,Sound/Environment/Env_Crowds_Cheer.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10117,人群窃窃私语,Sound/Environment/Env_Crowds_Murmur.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10118,人群惊讶1,Sound/Environment/Env_Crowds_Surprise1.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10119,人群惊讶2,Sound/Environment/Env_Crowds_Surprise2.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10120,树林风与鸟,Sound/Environment/Env_Nature_WindBirds.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10121,餐馆迎宾铃,Sound/Environment/Env_Town_RestaurantBell.ogg,2,2,FALSE,100,FALSE,0,1,0,0,0,1
10122,巨木正常,Sound/Environment/Env_Forest_Normal.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10123,巨木河流,Sound/Environment/Env_Forest_River.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10124,大雨声,Sound/Environment/Env_Nature_Rain_Near02.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10125,市中心喧闹,Sound/Environment/Env_CityCenterLoud.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10126,广场白天,Sound/Environment/Env_PlazaFountain.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,0.8
10127,安静街区,Sound/Environment/Env_QuietStreet.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10128,港口白天,Sound/Environment/Env_HabourAmbience.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10129,边远街区,Sound/Environment/Env_RuralArea.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10130,森林鸟叫,Sound/Environment/Env_ForestAmbience01.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10131,西部废墟的风,Sound/Environment/Env_RuinAmbience01.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10132,市中心夜晚,Sound/Environment/Env_NightCityCenter.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10133,广场夜晚,Sound/Environment/Env_NightPlazaFountain.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10134,港口夜晚,Sound/Environment/Env_NightHabour.ogg,2,2,TRUE,100,FALSE,0,1,0,0,0,1
10201,主通用按键,Sound/UI/UI_Button_Main.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.5
10202,小按键,Sound/UI/UI_Button_Secondary.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10203,场景进入,Sound/UI/UI_Button_Special.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10204,信箱,Sound/UI/UI_Button_MailBox.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10205,抽奖按钮,Sound/UI/UI_Button_LotteryButton.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10206,抽奖单个结果,Sound/UI/UI_Lottery_ResultShow.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10207,列表按钮,Sound/UI/UI_Button_RightListButton.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10208,滚动条,Sound/UI/UI_Common_Scroll.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10209,关闭取消返回,Sound/UI/UI_Click_Close.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.7
10210,界面切换,Sound/UI/UI_Click_InterfaceSwitch.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.5
10211,确认或获得,Sound/UI/UI_Click_ObtainComfirm.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10212,伸缩展开,Sound/UI/UI_Click_Unfold.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10213,灵魂步骤1,Sound/UI/UI_Soul_SoulUnlock01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10214,灵魂步骤2,Sound/UI/UI_Soul_SoulUnlock02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10215,灵魂步骤3,Sound/UI/UI_Soul_SoulUnlock03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10216,领取奖励,Sound/UI/UI_Click_GetAward.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10217,警示音,Sound/UI/UI_Common_Error.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10218,购买成功,Sound/UI/UI_Shop_BuySuccess.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10219,商店刷新,Sound/UI/UI_Shop_Refresh.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10220,熔炉卡牌洗牌,Sound/UI/UI_Card_StartShuffle.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10221,熔炉卡牌出现,Sound/UI/UI_Card_Show.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10222,熔炉卡牌选择,Sound/UI/UI_Card_Choose.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10223,战斗平台加载,Sound/Battle/UI_Battle_BattlefieldLoading.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.5
10224,强敌来袭,Sound/Battle/UI_Battle_EnemyIncoming.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.5
10225,战斗开始,Sound/Battle/UI_Battle_Start01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.5
10226,敌人血量加载,Sound/Battle/UI_Battle_EnemyBlood.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.7
10227,回合切换,Sound/Battle/UI_Battle_RoundChange.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10228,大招,Sound/Battle/UI_Battle_UltimateSkill.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.5
10229,战斗结果,Sound/Battle/UI_Battle_Result.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.5
10230,结果界面的人物对话框,Sound/Battle/UI_Battle_ResultTips.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10231,法阵等待,Sound/UI/UI_Summon_MagicFieldStandby.ogg,0,2,TRUE,100,FALSE,0,1,0,0,0,0.7
10232,法阵长按,Sound/UI/UI_Summon_MagicFieldPress.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.7
10233,契约成立,Sound/UI/UI_Summon_MagicContractSet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.7
10234,结晶唤出,Sound/UI/UI_Summon_CrystalAppear.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.7
10235,结晶悬浮,Sound/UI/UI_Summon_CrystalSuspend.ogg,0,2,TRUE,100,FALSE,0,1,0,0,0,0.7
10236,结晶点击,Sound/UI/UI_Summon_CrystalClick.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.7
10237,自动按钮通用,Sound/Battle/UI_Battle_AutoButton.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.7
10238,大招准备,Sound/Battle/UI_Battle_SkillStandBy.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.7
10239,大招释放,Sound/Battle/UI_Battle_SkillRelease.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10240,大按钮,Sound/UI/UI_Button_TapButton.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.7
10241,强化和激活,Sound/UI/UI_Button_Upgrade.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10242,删除和分解,Sound/UI/UI_Button_Delete.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10243,大场景进入,Sound/UI/UI_Button_SceneAccess.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10244,发送信息,Sound/UI/UI_Button_SendMessage.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10245,家园建设解锁,Sound/UI/UI_Button_UnlockRoom.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.6
10246,档案馆-npc档案,Sound/UI/UI_Button_Lib_NPC.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10247,档案馆-人偶档案,Sound/UI/UI_Button_Lib_Doll.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10248,档案馆-蕴灵档案,Sound/UI/UI_Button_Lib_Soul.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10249,档案馆-小镇新闻,Sound/UI/UI_Button_Lib_TownNews.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10250,档案馆-剧情回顾,Sound/UI/UI_Button_Lib_Story.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10251,档案馆-魔女境界,Sound/UI/UI_Button_Lib_World.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10252,剧情对话点击,Sound/UI/UI_Click_Story.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.9
10253,扭蛋机,Sound/UI/UI_Shop_Gashapon.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.9
10254,盖章x1,Sound/UI/UI_Activity02_Stampx1.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10255,盖章x10,Sound/UI/UI_Activity02_Stampx10.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10256,盖章刷新,Sound/UI/UI_Activity02_StampRefresh.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10257,开盲盒,Sound/UI/UI_General_MysteryBoxes.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10258,钓鱼-出杆,Sound/UI/UI_Fish_RodOut.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10259,钓鱼-成功,Sound/UI/UI_Fish_Success.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10260,钓鱼-失败,Sound/UI/UI_Fish_Fail.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10261,钓鱼-收杆,Sound/UI/UI_Fish_Finish.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10262,加分,Sound/UI/UI_MonsterAcademy_Add.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10263,减分,Sound/UI/UI_MonsterAcademy_Deduct.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10264,挑战失败,Sound/UI/UI_MonsterAcademy_Fail.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10265,挑战成,Sound/UI/UI_MonsterAcademy_Success.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10266,打击地鼠,Sound/UI/UI_MonsterAcademy_Hit.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.8
10301,通用升级,Sound/Maze/General_Common_Upgrade.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
10302,人物升级,Sound/Maze/General_Character_Upgrade.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
10303,普通采集,Sound/Maze/Maze_Character_Explore_Gathering.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,0.7
10304,肚子叫,Sound/Maze/Story_Character_StomachGrowl.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
10305,罗盘通讯接入,Sound/Maze/Story_Object_PhoneIn.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
10306,罗盘通讯中断,Sound/Maze/Story_Object_Hangup.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
10307,拾取活力,Sound/Maze/Maze_Pick_Vitality.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
10308,拾取孢子,Sound/Maze/Maze_Pick_Spore.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
10309,拾取结晶,Sound/Maze/Maze_Pick_Crystal.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
10310,拾取材料,Sound/Maze/Maze_Pick_Package.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
10311,拾取金币,Sound/Maze/Maze_Pick_Gold.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
10312,拾取能量值,Sound/Maze/Maze_Pick_Power.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
10313,拾取属性,Sound/Maze/Maze_Pick_Property.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
10314,挖矿,Sound/Maze/Maze_Character_Explore_Mining.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,1
10315,砍树,Sound/Maze/Maze_Character_Explore_Logging.ogg,0,0,TRUE,100,FALSE,0,1,0,0,0,1
